        Frequency / GHz                S1,1/abs,dB
                   6.905                        -0.49826
                  6.9125                     -0.48620606
                    6.92                     -0.47491996
                  6.9275                     -0.46433081
                   6.935                     -0.45437738
                  6.9425                     -0.44500642
                    6.95                     -0.43617123
                  6.9575                     -0.42783064
                   6.965                     -0.41994814
                  6.9725                     -0.41249116
                    6.98                     -0.40543052
                  6.9875                     -0.39873995
                   6.995                      -0.3923957
                  7.0025                     -0.38637624
                    7.01                     -0.38066195
                  7.0175                     -0.37523491
                   7.025                     -0.37007872
                  7.0325                     -0.36517829
                    7.04                     -0.36051974
                  7.0475                     -0.35609025
                   7.055                     -0.35187796
                  7.0625                     -0.34787189
                    7.07                     -0.34406183
                  7.0775                     -0.34043828
                   7.085                     -0.33699239
                  7.0925                     -0.33371591
                     7.1                     -0.33060112
                  7.1075                     -0.32764082
                   7.115                     -0.32482822
                  7.1225                       -0.322157
                    7.13                      -0.3196212
                  7.1375                     -0.31721522
                   7.145                     -0.31493379
                  7.1525                     -0.31277197
                    7.16                     -0.31072507
                  7.1675                     -0.30878869
                   7.175                     -0.30695866
                  7.1825                     -0.30523105
                    7.19                     -0.30360215
                  7.1975                     -0.30206842
                   7.205                     -0.30062654
                  7.2125                     -0.29927335
                    7.22                     -0.29800583
                  7.2275                     -0.29682115
                   7.235                      -0.2957166
                  7.2425                     -0.29468959
                    7.25                     -0.29373767
                  7.2575                     -0.29285849
                   7.265                     -0.29204984
                  7.2725                     -0.29130956
                    7.28                     -0.29063561
                  7.2875                     -0.29002605
                   7.295                     -0.28947898
                  7.3025                      -0.2889926
                    7.31                     -0.28856518
                  7.3175                     -0.28819504
                   7.325                     -0.28788056
                  7.3325                     -0.28762016
                    7.34                     -0.28741234
                  7.3475                     -0.28725561
                   7.355                     -0.28714853
                  7.3625                     -0.28708968
                    7.37                     -0.28707768
                  7.3775                     -0.28711117
                   7.385                      -0.2871888
                  7.3925                     -0.28730924
                     7.4                     -0.28747117
                  7.4075                     -0.28767325
                   7.415                     -0.28791415
                  7.4225                     -0.28819254
                    7.43                     -0.28850705
                  7.4375                     -0.28885629
                   7.445                     -0.28923885
                  7.4525                     -0.28965328
                    7.46                     -0.29009808
                  7.4675                     -0.29057169
                   7.475                     -0.29107252
                  7.4825                     -0.29159893
                    7.49                     -0.29214925
                  7.4975                     -0.29272181
                   7.505                     -0.29331507
                  7.5125                     -0.29392771
                    7.52                     -0.29455895
                  7.5275                     -0.29520908
                   7.535                     -0.29588049
                  7.5425                     -0.29657964
                    7.55                     -0.29732106
                  7.5575                     -0.29813578
                   7.565                     -0.29909015
                  7.5725                     -0.30033153
                    7.58                     -0.30221084
                  7.5875                     -0.30566203
                   7.595                     -0.31364413
                  7.6025                     -0.33872612
                    7.61                        -0.47743
                  7.6175                      -5.3733957
                   7.625                      -0.7716834
                  7.6325                     -0.44662773
                    7.64                     -0.38409311
                  7.6475                     -0.36143869
                   7.655                     -0.35086216
                  7.6625                     -0.34530191
                    7.67                     -0.34225046
                  7.6775                     -0.34061978
                   7.685                     -0.33986968
                  7.6925                     -0.33970468
                     7.7                     -0.33995086
                  7.7075                     -0.34049987
                   7.715                     -0.34128109
                  7.7225                     -0.34224675
                    7.73                     -0.34336362
                  7.7375                     -0.34460798
                   7.745                     -0.34596259
                  7.7525                     -0.34741475
                    7.76                     -0.34895502
                  7.7675                     -0.35057633
                   7.775                     -0.35227345
                  7.7825                     -0.35404251
                    7.79                     -0.35588075
                  7.7975                     -0.35778632
                   7.805                     -0.35975812
                  7.8125                     -0.36179574
                    7.82                     -0.36389936
                  7.8275                     -0.36606972
                   7.835                     -0.36830819
                  7.8425                     -0.37061669
                    7.85                     -0.37299782
                  7.8575                     -0.37545486
                   7.865                     -0.37799192
                  7.8725                       -0.380614
                    7.88                     -0.38332718
                  7.8875                     -0.38613878
                   7.895                     -0.38905759
                  7.9025                     -0.39209411
                    7.91                     -0.39526089
                  7.9175                     -0.39857287
                   7.925                     -0.40204786
                  7.9325                     -0.40570706
                    7.94                     -0.40957564
                  7.9475                     -0.41368352
                   7.955                     -0.41806625
                  7.9625                     -0.42276599
                    7.97                     -0.42783277
                  7.9775                     -0.43332591
                   7.985                     -0.43931571
                  7.9925                     -0.44588551
                       8                     -0.45313397

