        Frequency / GHz                S2,2/abs,dB
                   5.855                      -8.4212469
                  5.8625                      -8.9330799
                    5.87                      -9.5037504
                  5.8775                      -10.175684
                   5.885                      -10.989384
                  5.8925                      -11.994953
                     5.9                      -13.263454
                  5.9075                      -14.905981
                   5.915                      -17.113395
                  5.9225                      -20.243402
                    5.93                      -24.843184
                  5.9375                      -27.667575
                   5.945                      -22.740379
                  5.9525                      -18.435952
                    5.96                      -15.440001
                  5.9675                      -13.237541
                   5.975                      -11.548512
                  5.9825                      -10.223068
                    5.99                      -9.1861541
                  5.9975                      -8.5321031
                   6.005                      -8.0108039
                  6.0125                      -7.1943085
                    6.02                      -6.6916178
                  6.0275                      -6.3195186
                   6.035                      -6.0869187
                  6.0425                       -6.066707
                    6.05                      -6.2135294
                  6.0575                      -6.5060575
                   6.065                      -7.0171959
                  6.0725                      -7.8951807
                    6.08                      -9.4413641
                  6.0875                      -12.361277
                   6.095                      -18.406202
                  6.1025                      -20.075541
                    6.11                      -13.479418
                  6.1175                      -9.7815795
                   6.125                      -7.6807661
                  6.1325                      -6.9167737
                    6.14                      -7.4939403
                  6.1475                      -9.4236861
                   6.155                        -13.1213
                  6.1625                       -15.38198
                    6.17                        -10.7974
                  6.1775                      -7.9947965
                   6.185                      -7.3824804
                  6.1925                       -7.990987
                     6.2                      -8.1217813
                  6.2075                      -8.2297203
                   6.215                      -7.5337193
                  6.2225                      -5.3132098
                    6.23                      -3.7421961
                  6.2375                      -2.8669179
                   6.245                      -2.3776428
                  6.2525                      -2.0991699
                    6.26                       -1.939206
                  6.2675                       -1.834358
                   6.275                      -1.7267749
                  6.2825                      -1.5828059
                    6.29                      -1.4193807
                  6.2975                      -1.2721997
                   6.305                      -1.1566372
                  6.3125                      -1.0700207
                    6.32                      -1.0047609
                  6.3275                     -0.95422371
                   6.335                     -0.91373723
                  6.3425                     -0.88020675
                    6.35                     -0.85159991
                  6.3575                     -0.82656614
                   6.365                     -0.80419066
                  6.3725                     -0.78384082
                    6.38                     -0.76507029
                  6.3875                     -0.74755846
                   6.395                     -0.73107134
                  6.4025                     -0.71543586
                    6.41                      -0.7005225
                  6.4175                     -0.68623336
                   6.425                     -0.67249383
                  6.4325                     -0.65924663
                    6.44                     -0.64644743
                  6.4475                     -0.63406174
                   6.455                     -0.62206247
                  6.4625                      -0.6104282
                    6.47                     -0.59914178
                  6.4775                     -0.58818933
                   6.485                      -0.5775594
                  6.4925                     -0.56724241
                     6.5                      -0.5572301
                  6.5075                     -0.54751525
                   6.515                     -0.53809134
                  6.5225                     -0.52895234
                    6.53                     -0.52009257
                  6.5375                     -0.51150656
                   6.545                     -0.50318895
                  6.5525                     -0.49513446
                    6.56                     -0.48733781
                  6.5675                      -0.4797937
                   6.575                     -0.47249681
                  6.5825                     -0.46544176
                    6.59                     -0.45862315
                  6.5975                     -0.45203552
                   6.605                      -0.4456734
                  6.6125                     -0.43953128
                    6.62                     -0.43360364
                  6.6275                     -0.42788498
                   6.635                     -0.42236982
                  6.6425                     -0.41705268
                    6.65                     -0.41192815
                  6.6575                     -0.40699086
                   6.665                     -0.40223553
                  6.6725                     -0.39765692
                    6.68                      -0.3932499
                  6.6875                     -0.38900941
                   6.695                     -0.38493053
                  6.7025                     -0.38100839
                    6.71                     -0.37723829
                  6.7175                     -0.37361559
                   6.725                     -0.37013581
                  6.7325                     -0.36679456
                    6.74                     -0.36358759
                  6.7475                     -0.36051077
                   6.755                     -0.35756008
                  6.7625                     -0.35473163
                    6.77                     -0.35202166
                  6.7775                     -0.34942651
                   6.785                     -0.34694265
                  6.7925                     -0.34456665
                     6.8                     -0.34229522
                  6.8075                     -0.34012515
                   6.815                     -0.33805336
                  6.8225                     -0.33607684
                    6.83                     -0.33419272
                  6.8375                     -0.33239818
                   6.845                     -0.33069054
                  6.8525                     -0.32906716
                    6.86                     -0.32752552
                  6.8675                     -0.32606315
                   6.875                     -0.32467769
                  6.8825                      -0.3233668
                    6.89                     -0.32212826
                  6.8975                     -0.32095988
                   6.905                     -0.31985953
                  6.9125                     -0.31882515
                    6.92                     -0.31785472
                  6.9275                     -0.31694627
                   6.935                     -0.31609786
                  6.9425                      -0.3153076
                    6.95                     -0.31457364
                  6.9575                     -0.31389416
                   6.965                     -0.31326734
                  6.9725                     -0.31269142
                    6.98                     -0.31216465
                  6.9875                     -0.31168528
                   6.995                      -0.3112516
                  7.0025                      -0.3108619
                    7.01                     -0.31051448
                  7.0175                     -0.31020766
                   7.025                     -0.30993976
                  7.0325                     -0.30970911
                    7.04                     -0.30951408
                  7.0475                     -0.30935305
                   7.055                     -0.30922441
                  7.0625                     -0.30912665
                    7.07                      -0.3090583
                  7.0775                     -0.30901804
                   7.085                      -0.3090047
                  7.0925                     -0.30901739
                     7.1                     -0.30905563
                  7.1075                     -0.30911955
                   7.115                     -0.30921016
                  7.1225                      -0.3093299
                    7.13                     -0.30948336
                  7.1375                     -0.30967849
                   7.145                     -0.30992866
                  7.1525                     -0.31025608
                    7.16                     -0.31069783
                  7.1675                     -0.31131683
                   7.175                     -0.31222293
                  7.1825                     -0.31361536
                    7.19                     -0.31587498
                  7.1975                     -0.31978242
                   7.205                     -0.32709647
                  7.2125                     -0.34234271
                    7.22                     -0.37972075
                  7.2275                     -0.50113367
                   7.235                      -1.2327105
                  7.2425                      -12.998473
                    7.25                      -1.2205784
                  7.2575                     -0.62754366
                   7.265                     -0.48540052
                  7.2725                     -0.42917579
                    7.28                      -0.4009327
                  7.2875                     -0.38465286
                   7.295                      -0.3744145
                  7.3025                     -0.36759247
                    7.31                     -0.36286798
                  7.3175                       -0.359515
                   7.325                     -0.35710491
                  7.3325                     -0.35537046
                    7.34                     -0.35413754
                  7.3475                     -0.35328873
                   7.355                     -0.35274258
                  7.3625                     -0.35244141
                    7.37                     -0.35234378
                  7.3775                      -0.3524197
                   7.385                     -0.35264757
                  7.3925                     -0.35301214
                     7.4                     -0.35350317
                  7.4075                     -0.35411455
                   7.415                     -0.35484384
                  7.4225                     -0.35569204
                    7.43                     -0.35666359
                  7.4375                     -0.35776672
                   7.445                     -0.35901402
                  7.4525                     -0.36042348
                    7.46                     -0.36202005
                  7.4675                      -0.3638381
                   7.475                     -0.36592518
                  7.4825                     -0.36834805
                    7.49                     -0.37120238
                  7.4975                     -0.37462936
                   7.505                     -0.37884505
                  7.5125                     -0.38419576
                    7.52                     -0.39127065
                  7.5275                     -0.40115304
                   7.535                      -0.4160581
                  7.5425                     -0.44126083
                    7.55                     -0.49266397
                  7.5575                     -0.64273506
                   7.565                      -1.7300299
                  7.5725                      -2.7893805
                    7.58                     -0.96588261
                  7.5875                       -1.406198
                   7.595                      -9.1500738
                  7.6025                      -2.3650764
                    7.61                     -0.83286759
                  7.6175                     -0.57234752
                   7.625                     -0.48742068
                  7.6325                     -0.45064217
                    7.64                     -0.43225956
                  7.6475                     -0.42244395
                   7.655                     -0.41719096
                  7.6625                     -0.41462253
                    7.67                     -0.41376449
                  7.6775                     -0.41407208
                   7.685                     -0.41522283
                  7.6925                     -0.41701735
                     7.7                      -0.4193283
                  7.7075                     -0.42207256
                   7.715                     -0.42519522
                  7.7225                     -0.42866011
                    7.73                     -0.43244385
                  7.7375                     -0.43653215
                   7.745                     -0.44091737
                  7.7525                     -0.44559693
                    7.76                     -0.45057227
                  7.7675                     -0.45584815
                   7.775                     -0.46143225
                  7.7825                     -0.46733494
                    7.79                     -0.47356925
                  7.7975                     -0.48015093
                   7.805                     -0.48709867
                  7.8125                     -0.49443453
                    7.82                     -0.50218443
                  7.8275                     -0.51037898
                   7.835                      -0.5190545
                  7.8425                     -0.52825449
                    7.85                     -0.53803154
                  7.8575                      -0.5484501
                   7.865                     -0.55959026
                  7.8725                     -0.57155327
                    7.88                     -0.58446987
                  7.8875                     -0.59851316
                   7.895                        -0.61392
                  7.9025                     -0.63102851
                    7.91                     -0.65034981
                  7.9175                     -0.67271807
                   7.925                     -0.69964193
                  7.9325                      -0.7342448
                    7.94                     -0.78424213
                  7.9475                     -0.87377414
                   7.955                      -1.1096158
                  7.9625                      -2.3547902
                    7.97                      -17.460164
                  7.9775                      -3.2809068
                   7.985                      -2.2102401
                  7.9925                      -2.1034716
                       8                      -2.3042724

